date,pm25,pm10,o3,no2,so2,co
12/9/2019,163,107,15,60,10,17
12/8/2019,166,89,28,54,9,13
12/7/2019,169,85,33,46,9,13
12/6/2019,178,84,34,44,9,12
12/5/2019,140,85,35,38,11,13
12/4/2019,162,73,30,40,7,13
12/3/2019,162,89,25,52,7,18
12/2/2019,161,82,17,48,5,16
12/1/2019,164,76,27,34,10,13
11/30/2019,143,67,21,22,4,8
11/29/2019,119,53,12,22,4,6
11/28/2019,164,57,20,23,6,9
11/27/2019,80,73,14,23,14,12
11/26/2019,98,24,17,14,3,7
11/25/2019,80,37,11,16,4,10
11/24/2019,184,29,19,11,3,6
11/23/2019,155,112,24,30,6,12
11/22/2019,159,88,18,51,10,13
11/21/2019,150,101,35,48,10,13
11/20/2019,120,81,15,41,9,10
11/19/2019,111,72,26,33,6,7
11/18/2019,83,76,20,28,6,8
11/17/2019,174,57,26,16,3,5
11/16/2019,152,89,21,32,5,12
11/15/2019,116,94,29,53,12,14
11/14/2019,84,67,34,39,10,10
11/13/2019,104,56,27,31,5,7
11/12/2019,140,59,26,24,4,8
11/11/2019,151,69,40,26,7,10
11/10/2019,152,81,48,47,7,11
11/9/2019,160,85,44,44,7,10
11/8/2019,153,82,54,48,7,11
11/7/2019,136,72,58,42,12,19
11/6/2019,147,69,56,26,5,8
11/5/2019,165,72,43,35,7,11
11/4/2019,175,79,50,34,10,15
11/3/2019,157,90,45,16,4,9
11/2/2019,158,91,62,25,6,9
11/1/2019,152,95,47,55,7,12
10/31/2019,157,94,59,52,6,12
10/30/2019,132,104,56,54,7,15
10/29/2019,140,108,47,41,9,12
10/28/2019,120,59,13,34,4,10
10/27/2019,122,51,34,25,5,7
10/26/2019,86,53,23,22,4,6
10/25/2019,88,48,20,17,4,5
10/24/2019,121,44,23,15,4,6
10/23/2019,115,53,53,34,5,13
10/22/2019,137,48,47,25,6,14
10/21/2019,144,60,39,30,6,11
10/20/2019,143,66,77,50,6,14
10/19/2019,133,63,69,48,6,13
10/18/2019,115,55,69,42,5,12
10/17/2019,107,48,62,27,7,9
10/16/2019,77,45,44,16,4,6
10/15/2019,92,33,32,14,4,8
10/14/2019,113,49,48,14,4,7
10/13/2019,113,56,40,13,5,10
10/12/2019,110,42,29,16,3,9
10/11/2019,68,43,27,15,3,9
10/10/2019,137,32,29,17,3,8
10/9/2019,83,62,33,28,5,11
10/8/2019,57,38,42,22,6,10
10/7/2019,46,21,33,12,4,7
10/6/2019,69,21,33,11,3,5
10/5/2019,105,28,14,13,3,8
10/4/2019,150,51,39,9,3,7
10/3/2019,143,74,114,33,9,12
10/2/2019,118,63,101,35,9,12
10/1/2019,118,56,87,24,8,11
9/30/2019,139,61,110,30,12,12
9/29/2019,151,69,102,45,11,13
9/28/2019,135,78,108,53,10,13
9/27/2019,123,69,108,39,11,13
9/26/2019,144,66,75,42,10,12
9/25/2019,126,81,95,52,10,13
9/24/2019,102,69,73,56,12,12
9/23/2019,89,57,90,39,9,10
9/22/2019,87,52,74,24,7,7
9/21/2019,77,54,69,17,6,6
9/20/2019,66,47,68,16,5,5
9/19/2019,125,44,54,16,5,8
9/18/2019,108,62,86,21,9,13
9/17/2019,90,46,29,13,4,8
9/16/2019,97,46,35,12,5,9
9/15/2019,112,48,37,11,4,8
9/14/2019,89,54,52,11,4,10
9/13/2019,134,49,59,8,5,9
9/12/2019,144,66,115,16,8,11
9/11/2019,122,68,125,26,6,13
9/10/2019,142,59,111,25,13,15
9/9/2019,142,65,112,23,8,17
9/8/2019,129,65,115,31,8,15
9/7/2019,95,65,102,38,7,13
9/6/2019,94,60,110,25,6,11
9/5/2019,107,52,84,18,6,15
9/4/2019,117,55,119,25,10,25
9/3/2019,93,51,76,18,8,12
9/2/2019,121,42,65,16,7,14
9/1/2019,118,53,95,23,8,12
8/31/2019,78,49,50,26,6,10
8/30/2019,103,47,65,23,11,14
8/29/2019,98,54,86,20,9,15
8/28/2019,71,41,112,22,6,13
8/27/2019,91,25,41,13,2,10
8/26/2019,102,45,78,18,5,13
8/25/2019,120,44,56,12,6,13
8/24/2019,149,57,104,21,10,19
8/23/2019,159,65,111,24,11,18
8/22/2019,151,73,108,23,7,15
8/21/2019,145,62,76,14,4,11
8/20/2019,147,79,104,35,6,11
8/19/2019,111,61,132,26,8,12
8/18/2019,133,53,105,20,9,12
8/17/2019,146,66,109,18,9,14
8/16/2019,115,72,143,32,8,12
8/15/2019,113,58,96,30,3,8
8/14/2019,122,51,87,26,4,11
8/13/2019,118,54,97,20,5,11
8/12/2019,93,54,104,29,6,12
8/11/2019,94,42,91,20,3,8
8/10/2019,76,30,62,9,2,8
8/9/2019,117,29,32,9,2,6
8/8/2019,92,48,63,15,2,8
8/7/2019,108,42,70,17,3,11
8/6/2019,111,51,82,23,4,16
8/5/2019,109,52,103,24,5,11
8/4/2019,91,52,101,29,4,9
8/3/2019,86,47,106,20,6,12
8/2/2019,91,43,78,18,4,12
8/1/2019,92,49,60,20,8,14
7/31/2019,108,48,69,21,3,9
7/30/2019,78,48,83,23,4,9
7/29/2019,92,38,49,18,2,8
7/28/2019,82,48,50,14,2,7
7/27/2019,81,48,46,16,1,7
7/26/2019,80,46,50,15,2,7
7/25/2019,104,51,52,22,2,6
7/24/2019,77,47,51,22,2,7
7/23/2019,79,53,56,18,2,9
7/22/2019,114,45,45,18,2,7
7/21/2019,126,56,59,27,2,8
7/20/2019,91,50,69,29,5,10
7/19/2019,89,46,90,25,3,9
7/18/2019,87,34,43,14,2,8
7/17/2019,109,37,45,17,4,15
7/16/2019,89,54,47,24,3,11
7/15/2019,98,43,76,24,3,10
7/14/2019,110,44,68,21,4,10
7/13/2019,74,49,78,20,3,9
7/12/2019,107,24,39,13,2,7
7/11/2019,114,42,37,21,3,18
7/10/2019,93,51,81,25,5,11
7/9/2019,85,40,82,22,4,11
7/8/2019,106,35,45,11,3,9
7/7/2019,107,56,64,20,4,14
7/6/2019,97,56,90,25,4,12
7/5/2019,138,48,56,20,2,9
7/4/2019,121,60,64,27,3,9
7/3/2019,131,60,41,26,4,10
7/2/2019,127,64,117,32,5,13
7/1/2019,91,62,130,31,7,15
6/30/2019,78,51,78,26,3,11
6/29/2019,68,33,71,18,3,7
6/28/2019,127,22,45,13,2,9
6/27/2019,148,61,47,20,5,10
6/26/2019,147,68,103,31,5,11
6/25/2019,128,65,110,25,7,12
6/24/2019,115,62,101,30,4,10
6/23/2019,,53,107,20,5,10
6/22/2019,65,,,,,
6/21/2019,57,21,27,18,4,20
6/20/2019,87,21,24,13,3,16
6/19/2019,89,37,46,16,4,11
6/18/2019,76,33,39,17,3,13
6/17/2019,86,25,46,15,2,11
6/16/2019,108,27,34,16,3,10
6/15/2019,125,51,48,21,7,11
6/14/2019,128,66,104,29,5,10
6/13/2019,124,59,113,29,4,11
6/12/2019,104,58,57,,2,
6/11/2019,106,50,74,22,3,10
6/10/2019,133,56,91,21,3,9
6/9/2019,134,69,95,29,2,12
6/8/2019,121,65,93,40,2,12
6/7/2019,97,49,85,24,5,11
6/6/2019,64,39,98,26,5,14
6/5/2019,134,22,60,12,2,9
6/4/2019,131,59,106,21,3,11
6/3/2019,121,65,87,24,3,10
6/2/2019,116,67,77,33,2,10
6/1/2019,139,52,81,26,3,9
5/31/2019,144,66,89,36,3,12
5/30/2019,108,63,87,26,3,11
5/29/2019,100,40,44,22,2,9
5/28/2019,89,48,57,19,7,11
5/27/2019,97,49,64,14,4,9
5/26/2019,64,76,60,23,2,9
5/25/2019,113,21,56,24,2,10
5/24/2019,148,49,35,26,2,9
5/23/2019,149,76,66,35,7,11
5/22/2019,154,95,117,50,4,11
5/21/2019,143,83,83,34,4,9
5/20/2019,101,84,43,35,4,8
5/19/2019,97,80,50,17,3,5
5/18/2019,138,43,38,15,2,7
5/17/2019,142,69,70,29,3,16
5/16/2019,141,58,50,34,2,14
5/15/2019,114,59,21,30,2,13
5/14/2019,161,43,19,21,2,12
5/13/2019,160,125,23,38,4,11
5/12/2019,162,119,37,22,4,9
5/11/2019,150,98,64,52,8,13
5/10/2019,140,86,117,52,7,12
5/9/2019,129,68,96,38,6,9
5/8/2019,105,60,73,29,6,8
5/7/2019,93,58,77,27,6,9
5/6/2019,111,55,45,24,8,13
5/5/2019,128,58,53,19,4,10
5/4/2019,145,74,45,37,10,12
5/3/2019,138,82,87,41,10,11
5/2/2019,115,79,93,38,7,11
5/1/2019,123,66,76,38,6,13
4/30/2019,133,65,62,22,4,11
4/29/2019,65,58,58,28,3,10
4/28/2019,100,20,28,14,2,9
4/27/2019,113,38,32,13,2,9
4/26/2019,103,51,42,16,7,12
4/25/2019,147,53,23,22,6,14
4/24/2019,159,89,45,34,4,19
4/23/2019,136,83,109,41,6,20
4/22/2019,161,59,53,26,3,14
4/21/2019,133,64,18,20,4,17
4/20/2019,149,50,36,13,2,9
4/19/2019,137,77,88,20,6,17
4/18/2019,126,65,60,21,4,12
4/17/2019,117,74,53,33,11,13
4/16/2019,114,68,67,31,3,9
4/15/2019,122,53,49,19,3,7
4/14/2019,121,62,74,26,5,9
4/13/2019,129,75,48,25,4,9
4/12/2019,109,68,47,32,8,12
4/11/2019,130,54,59,22,6,10
4/10/2019,96,58,40,22,3,8
4/9/2019,94,32,31,11,3,9
4/8/2019,137,42,34,15,6,10
4/7/2019,148,77,64,33,7,13
4/6/2019,133,83,75,41,10,13
4/5/2019,122,72,63,36,6,11
4/4/2019,154,53,46,24,3,10
4/3/2019,114,78,52,42,5,13
4/2/2019,133,44,56,23,4,11
4/1/2019,142,62,36,34,8,16
3/31/2019,136,87,66,35,8,12
3/30/2019,166,58,48,27,6,13
3/29/2019,165,105,46,26,5,13
3/28/2019,167,89,39,38,7,20
3/27/2019,152,84,11,37,5,19
3/26/2019,158,67,4,29,5,16
3/25/2019,118,102,2,42,9,15
3/24/2019,160,53,39,22,5,9
3/23/2019,125,85,30,34,7,11
3/22/2019,99,53,37,27,6,9
3/21/2019,134,45,26,15,4,9
3/20/2019,129,82,29,23,10,17
3/19/2019,152,62,44,23,6,12
3/18/2019,155,76,41,28,10,14
3/17/2019,156,70,46,26,5,10
3/16/2019,151,88,42,44,8,13
3/15/2019,148,95,63,41,11,12
3/14/2019,149,83,44,42,4,10
3/13/2019,185,68,48,24,4,8
3/12/2019,142,105,33,45,11,11
3/11/2019,123,102,45,47,6,8
3/10/2019,171,92,31,47,5,9
3/9/2019,169,99,34,41,7,10
3/8/2019,153,88,50,33,6,10
3/7/2019,124,72,38,30,10,10
3/6/2019,133,70,49,22,7,8
3/5/2019,131,57,46,32,7,10
3/4/2019,156,48,28,24,5,9
3/3/2019,157,79,39,32,8,12
3/2/2019,148,66,46,24,4,7
3/1/2019,101,44,63,19,3,9
2/28/2019,122,40,16,24,3,10
2/27/2019,126,43,21,24,3,9
2/26/2019,195,44,27,17,3,8
2/25/2019,180,99,26,36,10,16
2/24/2019,,91,,52,10,18
2/23/2019,142,,,,,
2/22/2019,140,54,12,31,4,9
2/21/2019,173,49,35,21,4,8
2/20/2019,168,65,21,20,3,10
2/19/2019,160,68,17,22,4,9
2/18/2019,139,56,19,21,4,10
2/17/2019,165,41,18,19,3,8
2/16/2019,158,68,26,16,4,8
2/15/2019,137,57,17,15,3,9
2/14/2019,110,41,11,17,3,12
2/13/2019,149,29,14,15,3,11
2/12/2019,131,49,13,16,3,11
2/11/2019,165,45,14,17,3,12
2/10/2019,153,60,25,19,3,10
2/9/2019,117,46,20,10,3,9
2/8/2019,78,32,20,8,2,7
2/7/2019,189,23,24,8,3,7
2/6/2019,165,88,20,9,2,12
2/5/2019,193,69,23,22,6,15
2/4/2019,189,96,36,22,6,14
2/3/2019,165,99,24,29,6,18
2/2/2019,156,77,30,18,4,10
2/1/2019,169,58,21,24,6,14
1/31/2019,134,64,41,22,4,13
1/30/2019,142,42,26,15,3,14
1/29/2019,177,49,7,20,3,15
1/28/2019,205,73,14,24,5,14
1/27/2019,167,92,15,30,5,12
1/26/2019,221,78,20,35,12,13
1/25/2019,204,115,21,31,9,17
1/24/2019,174,120,34,45,8,17
1/23/2019,191,93,47,52,9,17
1/22/2019,188,95,42,53,9,17
1/21/2019,219,103,35,45,8,15
1/20/2019,216,113,23,42,11,18
1/19/2019,179,105,30,28,7,18
1/18/2019,194,89,11,36,5,16
1/17/2019,187,108,11,45,6,22
1/16/2019,121,123,11,44,7,25
1/15/2019,199,77,19,27,6,15
1/14/2019,174,88,21,26,4,19
1/13/2019,190,73,11,30,6,20
1/12/2019,188,92,18,44,7,26
1/11/2019,163,81,22,34,8,20
1/10/2019,116,52,8,26,3,13
1/9/2019,120,30,11,23,3,12
1/8/2019,172,38,11,26,3,18
1/7/2019,190,70,18,24,3,15
1/6/2019,248,84,19,29,5,16
1/5/2019,224,116,16,34,7,20
1/4/2019,182,99,20,27,4,14
1/3/2019,165,72,16,28,4,14
1/2/2019,158,61,15,31,7,15
1/1/2019,131,56,13,37,3,12
12/31/2018,,42,23,28,3,9
12/30/2018,102,,,,,
12/29/2018,112,35,20,18,3,8
12/28/2018,127,48,24,16,5,7
12/27/2018,91,82,20,14,4,9
12/26/2018,161,25,16,17,4,9
12/25/2018,169,57,17,23,3,12
12/24/2018,177,64,9,26,4,13
12/23/2018,205,86,32,30,11,18
12/22/2018,163,97,39,24,6,15
12/21/2018,161,57,10,23,4,12
12/20/2018,141,60,27,28,9,11
12/19/2018,165,53,16,33,8,15
12/18/2018,177,81,12,41,18,21
12/17/2018,192,112,22,55,15,23
12/16/2018,205,101,24,52,11,19
12/15/2018,181,98,32,33,7,13
12/14/2018,168,81,18,37,7,12
12/13/2018,189,79,38,40,11,14
12/12/2018,202,106,26,53,11,18
12/11/2018,173,99,32,34,12,19
12/10/2018,151,64,13,22,5,11
12/9/2018,119,50,10,20,4,9
12/8/2018,80,48,15,21,7,10
12/7/2018,127,38,21,15,5,7
12/6/2018,66,49,21,13,3,10
12/5/2018,125,15,17,13,5,9
12/4/2018,156,63,6,18,5,13
12/3/2018,157,87,16,18,3,15
12/2/2018,194,53,18,23,3,21
12/1/2018,236,100,4,29,6,22
11/30/2018,291,126,16,35,10,28
11/29/2018,195,151,26,40,20,37
11/28/2018,187,110,40,51,10,21
11/27/2018,187,132,42,58,10,22
11/26/2018,202,100,59,58,10,24
11/25/2018,226,114,48,59,6,24
11/24/2018,170,116,33,59,7,22
11/23/2018,161,80,38,46,10,15
11/22/2018,175,79,38,41,6,12
11/21/2018,161,82,44,40,11,20
11/20/2018,143,63,35,26,5,12
11/19/2018,160,55,22,34,6,13
11/18/2018,107,60,21,34,7,16
11/17/2018,136,26,15,18,4,8
11/16/2018,134,41,12,18,3,8
11/15/2018,154,46,26,16,3,7
11/14/2018,148,50,22,20,4,9
11/13/2018,157,52,18,26,6,16
11/12/2018,168,65,32,30,8,18
11/11/2018,118,64,37,31,4,10
11/10/2018,114,38,40,19,4,6
11/9/2018,133,44,16,31,9,15
11/8/2018,111,54,26,31,7,13
11/7/2018,67,30,26,17,4,10
11/6/2018,44,14,15,14,2,9
11/5/2018,156,12,10,14,3,10
11/4/2018,145,70,38,21,5,13
11/3/2018,147,80,34,37,9,13
11/2/2018,144,63,52,30,11,11
11/1/2018,151,65,66,32,14,12
10/31/2018,158,82,76,39,12,12
10/30/2018,158,90,59,58,13,18
10/29/2018,143,104,37,65,13,21
10/28/2018,140,77,46,42,7,10
10/27/2018,97,78,57,39,8,8
10/26/2018,134,59,41,32,9,10
10/25/2018,157,60,47,28,6,11
10/24/2018,175,71,26,36,5,14
10/23/2018,166,91,62,45,8,20
10/22/2018,134,74,59,48,6,31
10/21/2018,145,49,36,25,4,10
10/20/2018,126,48,20,25,3,10
10/19/2018,116,48,27,30,6,13
10/18/2018,159,61,39,35,14,16
10/17/2018,140,69,68,36,15,21
10/16/2018,138,61,65,29,7,12
10/15/2018,142,56,23,26,5,13
10/14/2018,134,48,26,23,5,11
10/13/2018,154,55,40,26,5,14
10/12/2018,127,73,55,37,14,15
10/11/2018,112,64,76,30,16,10
10/10/2018,119,62,73,32,21,10
10/9/2018,167,68,82,27,17,13
10/8/2018,169,73,54,27,10,10
10/7/2018,164,94,89,44,11,12
10/6/2018,163,95,113,56,13,14
10/5/2018,129,85,106,55,12,15
10/4/2018,128,60,95,29,13,17
10/3/2018,125,63,100,33,12,14
10/2/2018,105,60,92,42,14,16
10/1/2018,80,56,65,33,11,13
9/30/2018,144,51,58,20,6,8
9/29/2018,140,98,80,45,8,13
9/28/2018,112,62,70,37,6,13
9/27/2018,95,47,72,23,5,9
9/26/2018,99,42,51,21,8,12
9/25/2018,145,36,40,20,6,11
9/24/2018,142,59,67,23,10,14
9/23/2018,158,74,89,40,10,16
9/22/2018,110,101,95,49,13,20
9/21/2018,88,59,46,35,6,10
9/20/2018,83,30,43,17,4,11
9/19/2018,90,40,42,13,4,13
9/18/2018,85,56,42,23,4,10
9/17/2018,100,39,44,23,5,13
9/16/2018,143,41,47,11,4,11
9/15/2018,110,61,58,10,4,10
9/14/2018,104,45,65,13,5,10
9/13/2018,151,50,91,23,9,17
9/12/2018,150,75,58,34,7,13
9/11/2018,128,74,81,41,10,15
9/10/2018,125,57,87,33,9,15
9/9/2018,111,58,58,32,8,12
9/8/2018,78,56,86,34,15,20
9/7/2018,89,35,69,19,4,7
9/6/2018,131,46,38,17,4,8
9/5/2018,145,56,53,19,4,12
9/4/2018,116,76,116,41,10,13
9/3/2018,104,65,121,41,9,18
9/2/2018,96,52,67,27,3,11
9/1/2018,78,38,52,24,3,10
8/31/2018,87,28,38,23,4,15
8/30/2018,90,39,41,20,6,11
8/29/2018,103,37,62,20,6,16
8/28/2018,88,47,55,19,6,16
8/27/2018,87,35,70,14,6,11
8/26/2018,104,34,41,11,3,7
8/25/2018,106,44,45,15,6,10
8/24/2018,99,49,93,19,10,17
8/23/2018,,52,88,19,10,16
8/22/2018,94,,,,,
8/21/2018,70,43,39,20,8,19
8/20/2018,63,31,73,16,6,9
8/19/2018,80,22,40,16,3,7
8/18/2018,91,28,48,17,3,8
8/17/2018,87,36,39,14,3,8
8/16/2018,77,32,33,9,2,8
8/15/2018,,34,40,8,2,7
8/14/2018,63,,,,,
8/13/2018,85,31,27,13,6,13
8/12/2018,137,35,46,13,5,11
8/11/2018,142,66,108,25,6,12
8/10/2018,134,62,127,33,6,13
8/9/2018,124,66,111,30,5,11
8/8/2018,123,57,122,30,6,13
8/7/2018,121,58,95,32,4,11
8/6/2018,117,53,119,33,5,13
8/5/2018,99,53,109,28,4,13
8/4/2018,89,47,90,31,4,10
8/3/2018,90,43,56,24,5,12
8/2/2018,119,41,59,25,5,17
8/1/2018,149,59,101,25,6,12
7/31/2018,93,55,104,28,9,14
7/30/2018,96,49,71,27,8,11
7/29/2018,93,57,108,27,6,11
7/28/2018,87,49,90,20,10,12
7/27/2018,89,44,63,17,7,11
7/26/2018,92,54,51,23,7,12
7/25/2018,84,51,58,25,4,7
7/24/2018,124,52,50,26,4,6
7/23/2018,85,66,99,35,4,8
7/22/2018,112,45,46,24,9,12
7/21/2018,115,54,70,20,8,11
7/20/2018,105,69,94,36,7,8
7/19/2018,98,58,101,29,10,9
7/18/2018,104,53,61,19,7,7
7/17/2018,119,58,73,17,6,7
7/16/2018,116,59,120,20,16,12
7/15/2018,99,62,70,22,8,11
7/14/2018,98,54,60,22,5,10
7/13/2018,74,51,50,29,3,9
7/12/2018,84,36,56,19,3,7
7/11/2018,113,47,57,16,5,11
7/10/2018,126,51,51,18,7,13
7/9/2018,72,59,85,35,4,13
7/8/2018,80,29,31,23,2,9
7/7/2018,48,31,26,17,3,9
7/6/2018,85,17,20,9,2,6
7/5/2018,73,32,27,12,2,8
7/4/2018,104,27,28,17,2,9
7/3/2018,132,47,49,25,2,10
7/2/2018,110,59,35,33,2,14
7/1/2018,95,50,42,32,3,11
6/30/2018,99,46,63,20,4,11
6/29/2018,119,47,26,30,4,10
6/28/2018,82,56,70,27,4,10
6/27/2018,67,47,40,20,4,12
6/26/2018,68,49,46,15,3,6
6/25/2018,76,46,46,19,3,6
6/24/2018,114,40,57,17,3,9
6/23/2018,102,49,72,20,4,11
6/22/2018,97,48,107,24,5,12
6/21/2018,122,42,43,22,4,15
6/20/2018,81,57,93,23,5,10
6/19/2018,107,33,36,18,2,8
6/18/2018,,46,31,17,2,9
6/17/2018,152,,,,,
6/16/2018,144,70,82,20,10,10
6/15/2018,136,68,141,27,8,10
6/14/2018,115,81,126,38,12,12
6/13/2018,110,59,109,30,10,12
6/12/2018,129,54,75,19,5,8
6/11/2018,117,94,99,47,6,10
6/10/2018,103,66,102,45,5,9
6/9/2018,95,52,106,20,2,10
6/8/2018,94,48,62,15,3,9
6/7/2018,117,48,36,22,5,10
6/6/2018,152,61,105,35,9,13
6/5/2018,158,72,109,42,4,11
6/4/2018,145,73,55,36,4,10
6/3/2018,133,78,69,41,4,9
6/2/2018,108,62,114,37,3,9
6/1/2018,144,52,85,40,4,9
5/31/2018,103,73,85,35,5,15
5/30/2018,146,50,46,28,3,10
5/29/2018,158,83,36,35,6,13
5/28/2018,146,145,58,49,11,12
5/27/2018,165,113,41,39,5,7
5/26/2018,66,183,61,15,3,8
5/25/2018,130,26,43,13,2,12
5/24/2018,142,66,55,23,5,12
5/23/2018,155,79,56,27,4,12
5/22/2018,95,113,64,17,4,10
5/21/2018,83,56,31,13,2,9
5/20/2018,102,43,20,18,5,14
5/19/2018,101,64,34,22,5,19
5/18/2018,115,48,68,23,6,13
5/17/2018,103,63,37,32,5,14
5/16/2018,88,65,71,27,3,11
5/15/2018,100,62,55,17,3,7
5/14/2018,130,60,43,17,3,7
5/13/2018,143,72,48,31,6,10
5/12/2018,141,64,81,33,4,9
5/11/2018,166,55,60,20,4,11
5/10/2018,135,68,35,31,7,14
5/9/2018,130,65,67,26,13,11
5/8/2018,88,75,98,35,9,12
5/7/2018,67,46,45,22,4,9
5/6/2018,69,26,51,12,2,7
5/5/2018,126,32,33,17,2,8
5/4/2018,134,55,36,22,3,9
5/3/2018,123,80,57,40,10,10
5/2/2018,152,82,74,36,12,17
5/1/2018,113,81,70,18,2,11
4/30/2018,129,53,54,31,4,12
4/29/2018,149,62,57,27,4,14
4/28/2018,156,71,42,40,4,14
4/27/2018,161,75,78,45,6,15
4/26/2018,152,73,83,45,5,13
4/25/2018,146,67,53,28,5,11
4/24/2018,142,64,55,25,5,14
4/23/2018,79,53,41,14,3,9
4/22/2018,130,24,42,10,2,9
4/21/2018,134,58,18,21,9,13
4/20/2018,211,59,40,21,4,10
4/19/2018,150,94,71,28,14,11
4/18/2018,159,97,79,34,13,11
4/17/2018,158,120,77,36,11,11
4/16/2018,167,149,68,37,7,9
4/15/2018,162,279,54,40,6,9
4/14/2018,100,328,42,31,3,7
4/13/2018,108,48,33,16,2,6
4/12/2018,163,36,25,16,1,7
4/11/2018,166,77,28,30,9,14
4/10/2018,158,129,65,54,8,19
4/9/2018,139,113,86,42,7,10
4/8/2018,133,102,65,38,9,10
4/7/2018,94,101,55,31,4,7
4/6/2018,108,94,43,23,7,11
4/5/2018,101,92,40,15,3,7
4/4/2018,145,34,23,13,1,8
4/3/2018,156,136,23,17,9,8
4/2/2018,165,86,71,35,8,13
4/1/2018,189,97,65,44,6,14
3/31/2018,227,136,68,67,8,19
3/30/2018,175,106,71,46,6,13
3/29/2018,157,104,83,36,8,18
3/28/2018,153,101,39,57,15,17
3/27/2018,140,95,69,48,9,14
3/26/2018,150,84,59,45,4,9
3/25/2018,143,85,59,37,4,14
3/24/2018,151,76,42,34,9,13
3/23/2018,154,92,36,37,13,11
3/22/2018,160,91,51,45,10,14
3/21/2018,130,97,33,47,4,12
3/20/2018,127,67,33,34,4,8
3/19/2018,146,40,40,17,1,8
3/18/2018,95,35,18,16,1,9
3/17/2018,167,25,19,16,1,8
3/16/2018,139,53,21,22,8,13
3/15/2018,145,55,26,15,3,8
3/14/2018,152,65,41,25,7,12
3/13/2018,165,61,37,27,7,12
3/12/2018,149,101,45,56,12,15
3/11/2018,139,107,52,54,9,14
3/10/2018,146,83,36,45,14,12
3/9/2018,164,75,46,34,11,12
3/8/2018,129,77,46,31,6,9
3/7/2018,99,42,31,25,3,7
3/6/2018,117,24,24,17,2,6
3/5/2018,96,43,26,23,5,10
3/4/2018,127,34,30,14,3,10
3/3/2018,167,47,12,22,7,16
3/2/2018,159,67,25,30,5,17
3/1/2018,157,56,25,25,6,16
2/28/2018,122,62,25,28,6,15
2/27/2018,120,42,42,20,2,10
2/26/2018,169,41,17,31,8,13
2/25/2018,170,73,47,32,8,13
2/24/2018,131,89,30,24,4,11
2/23/2018,152,79,28,25,11,14
2/22/2018,171,61,48,24,6,13
2/21/2018,150,70,39,21,3,13
2/20/2018,82,53,27,13,2,10
2/19/2018,122,16,18,14,2,9
2/18/2018,173,33,21,13,3,8
2/17/2018,172,67,30,13,3,11
2/16/2018,180,70,40,15,8,16
2/15/2018,176,86,31,16,5,11
2/14/2018,174,83,25,18,5,10
2/13/2018,157,107,26,49,15,20
2/12/2018,110,92,46,37,12,11
2/11/2018,194,83,38,33,13,15
2/10/2018,205,124,45,48,11,13
2/9/2018,179,107,38,32,9,13
2/8/2018,175,108,26,60,20,20
2/7/2018,179,97,44,47,11,13
2/6/2018,166,111,23,54,15,15
2/5/2018,149,101,38,49,11,14
2/4/2018,122,86,33,38,8,10
2/3/2018,96,67,29,29,11,9
2/2/2018,152,69,30,20,6,7
2/1/2018,175,90,30,34,8,9
1/31/2018,161,110,26,50,17,19
1/30/2018,166,67,39,32,7,9
1/29/2018,169,70,43,45,12,15
1/28/2018,153,64,39,25,5,9
1/27/2018,145,46,35,10,3,6
1/26/2018,122,39,32,11,2,7
1/25/2018,117,32,24,14,5,7
1/24/2018,148,25,21,14,2,6
1/23/2018,192,35,13,15,3,11
1/22/2018,178,78,14,21,4,16
1/21/2018,217,75,24,34,8,17
1/20/2018,255,91,6,40,6,24
1/19/2018,226,117,4,37,8,26
1/18/2018,210,88,11,29,4,15
1/17/2018,193,90,20,31,4,13
1/16/2018,201,85,27,30,9,12
1/15/2018,,87,17,36,6,13
11/3/2017,189,,,,,
11/2/2017,173,116,3,71,8,19
11/1/2017,,118,60,63,12,17
10/5/2017,49,,,,,
10/4/2017,52,17,12,15,2,11
10/3/2017,53,13,20,10,3,8
10/2/2017,151,16,26,14,3,10
10/1/2017,130,23,22,12,3,11
9/30/2017,108,69,50,25,5,13
9/29/2017,97,55,21,28,6,15
9/28/2017,72,45,31,28,6,13
9/27/2017,69,32,39,15,2,11
9/26/2017,104,31,29,14,3,14
9/25/2017,141,55,22,22,5,16
9/24/2017,,72,30,29,3,13
9/20/2017,97,78,,36,,
9/19/2017,143,46,29,21,5,14
9/18/2017,158,57,37,27,5,12
9/17/2017,,102,100,50,15,14
9/16/2017,108,,,,,
9/15/2017,94,75,48,32,11,17
9/14/2017,,63,78,26,7,7
9/1/2017,72,,,,,
8/31/2017,73,41,21,19,5,10
8/30/2017,,48,25,17,5,8
8/29/2017,108,,,,,
8/28/2017,78,53,37,10,3,12
8/27/2017,,54,55,14,6,10
8/25/2017,88,,,,,
8/24/2017,97,51,46,26,6,19
8/23/2017,117,61,75,22,11,12
8/22/2017,106,67,69,23,13,12
8/21/2017,128,61,63,22,6,13
8/20/2017,,69,39,16,7,16
8/18/2017,97,,,,,
8/17/2017,75,61,5,22,10,17
8/16/2017,144,45,37,16,4,9
8/15/2017,145,71,77,34,3,12
8/14/2017,103,66,84,29,4,14
8/13/2017,96,54,44,22,3,10
8/12/2017,67,30,33,20,3,10
8/11/2017,116,31,22,15,3,7
8/10/2017,84,71,47,24,6,11
8/9/2017,,51,75,20,3,7
8/6/2017,109,,,,,
8/5/2017,135,69,25,29,2,9
